file,type,split,frames,sampling_rate,sec
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000028.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000029.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000030.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000031.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000032.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000033.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000034.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000035.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000036.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000037.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000038.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000039.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000040.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000041.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000042.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000043.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000044.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000045.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000046.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000047.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000048.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000049.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000050.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000051.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000052.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000053.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000054.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000055.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000056.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000057.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000058.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000059.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000060.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000061.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000062.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000063.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000064.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000065.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000066.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000067.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000068.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000069.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000070.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000071.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000072.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000073.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000074.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000075.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000076.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000077.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000078.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000079.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000080.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000081.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000082.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000083.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000084.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000085.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000086.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000087.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000088.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000089.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000090.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000091.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000092.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000093.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000094.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000095.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000096.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000097.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000098.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000099.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000100.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000101.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000102.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000103.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000104.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000105.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000106.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000107.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000108.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000109.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000110.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000111.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000112.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000113.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000114.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000115.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000116.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000117.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000118.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000119.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000120.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000121.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000122.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000123.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000124.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000125.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000126.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000127.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000128.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000129.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000130.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000131.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000132.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000133.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000134.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000135.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000136.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000137.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000138.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000139.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000140.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000141.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000142.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000143.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000144.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000145.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000146.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000147.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000148.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000149.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000150.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000151.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000152.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000153.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000154.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000155.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000156.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000157.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000158.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000159.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000160.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000161.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000162.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000163.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000164.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000165.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000166.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000167.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000168.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000169.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000170.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000171.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000172.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000173.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000174.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000175.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000176.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000177.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000178.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000179.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000180.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000181.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000182.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000183.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000184.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000185.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000186.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000187.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000188.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000189.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000190.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000191.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000192.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000193.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000194.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000195.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000196.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000197.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000198.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000199.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000200.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000201.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000202.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000203.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000204.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000205.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000206.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000207.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000208.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000209.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000210.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000211.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000212.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000213.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000214.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000215.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000216.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000217.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000218.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000219.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000220.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000221.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000222.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000223.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000224.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000225.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000226.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000227.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000228.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000229.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000230.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000231.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000232.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000233.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000234.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000235.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000236.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000237.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000238.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000239.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000240.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000241.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000242.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000243.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000244.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000245.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000246.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000247.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000248.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000249.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000250.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000251.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000252.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000253.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000254.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000255.wav,fan,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/fan/train/normal_id_01_00000256.wav,fan,train,160000,16000,10.0
